"story_id","question_id","language_code","cefr_level","prompt","choices_json","correct_index","correct_answer","explanation","canonical_url","license"
"es-la-entrevista-final","q5","es","B2","What does Valeria realize at the end of the interview?","[""She should have prepared better answers"",""Sometimes the door that seems to close is the one that truly opens"",""She will never get the job now""]","1","Sometimes the door that seems to close is the one that truly opens","The narrator concludes that sometimes the door that appears to close is the one that truly opens, reflecting Valeria growth through vulnerability.","https://melolingua.com/learn-spanish/b2-stories/la-entrevista-final","CC BY-NC 4.0"
"es-la-renuncia-por-correo","q1","es","B2","Why does Marta write the email that evening?","[""She wants a promotion before the holidays"",""She is responding to a tense review and overheard criticism"",""Her laptop stopped working during the morning meeting""]","1","She is responding to a tense review and overheard criticism","The review comments are still on her screen, and she hears her boss raising his voice next door—she decides to resign rather than repeat that meeting.","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"es-la-renuncia-por-correo","q2","es","B2","What does Marta lose if she sends the message?","[""Her parking pass and blue company badge"",""Her apartment lease in Gràcia"",""Her train ticket home to Valencia""]","0","Her parking pass and blue company badge","She re-reads the consequences: «mañana ya no tendría llave del parking ni credencial azul»—tomorrow she would no longer have the parking key or the blue badge.","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"es-la-renuncia-por-correo","q3","es","B2","Which line shows formal regret with the subjunctive?","[""«Ojalá hubiera podido hablar antes de que tomaran la decisión»"",""«El ascensor subía con un zumbido cansado»"",""«La Diagonal brillaba bajo una lluvia fina de mayo»""]","0","«Ojalá hubiera podido hablar antes de que tomaran la decisión»","«Ojalá hubiera podido…» uses the pluperfect subjunctive for a past wish, and «antes de que tomaran» triggers imperfect subjunctive after «antes de que»—typical of careful resignation register in Spain.","https://melolingua.com/learn-spanish/b2-stories/la-renuncia-por-correo","CC BY-NC 4.0"
"fr-le-bus-du-matin","q1","fr","A1","What time does Sophie take the bus?","[""Seven in the morning"",""Midnight"",""Eleven at night""]","0","Seven in the morning","The opening line says that Sophie takes the bus at seven in the morning.","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-bus-du-matin","q2","fr","A1","What does Sophie do when getting on the bus?","[""She looks for coins"",""She reads a book"",""She sleeps""]","0","She looks for coins","Sophie looks for three coins in her pocket as the driver closes the door.","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-bus-du-matin","q3","fr","A1","What is the weather like during Sophie's commute?","[""It's snowing"",""It's raining"",""It's sunny""]","1","It's raining","The story mentions drizzle on the bus window and light rain outside the school.","https://melolingua.com/learn-french/a1-stories/le-bus-du-matin","CC BY-NC 4.0"
"fr-le-fromager-du-quartier","q1","fr","A1","Why does Noah enter the shop?","[""Because the smell of melted cheese tickles his nose"",""To buy flowers"",""Because he lost his way""]","0","Because the smell of melted cheese tickles his nose","Noah is drawn in by the tempting smell of melted cheese, which leads him to enter the cheese shop.","https://melolingua.com/learn-french/a1-stories/le-fromager-du-quartier","CC BY-NC 4.0"
"fr-le-fromager-du-quartier","q2","fr","A1","How does Noah pay?","[""With shiny coins"",""With a credit card"",""With crumpled bills""]","0","With shiny coins","Noah uses shiny coins to pay for his purchases, which is common in small shops in France.","https://melolingua.com/learn-french/a1-stories/le-fromager-du-quartier","CC BY-NC 4.0"
"fr-le-fromager-du-quartier","q3","fr","A1","What must he do with the cheese before evening?","[""Keep it cool"",""Eat it right away"",""Give it to a friend""]","0","Keep it cool","The cheesemaker advises Noah to keep the cheese cool to preserve its quality until dinner.","https://melolingua.com/learn-french/a1-stories/le-fromager-du-quartier","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","q1","fr","A1","What time does Sophie wake up each morning?","[""Six o'clock"",""Seven o'clock"",""Eight o'clock""]","1","Seven o'clock","Sophie wakes up at seven o'clock each morning, which allows her to start her day with a visit to the bakery.","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","q2","fr","A1","What does the bakery smell like?","[""Coffee"",""Fresh bread and warm butter"",""Flowers""]","1","Fresh bread and warm butter","The bakery smells of fresh bread and warm butter, a typical scent of Parisian bakeries.","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-matin-a-la-boulangerie","q3","fr","A1","How much does Sophie pay for her purchases?","[""Two euros"",""Three euros fifty"",""Five euros""]","1","Three euros fifty","In the story, Sophie pays three euros fifty for a croissant and a baguette.","https://melolingua.com/learn-french/a1-stories/le-matin-a-la-boulangerie","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","q1","fr","A1","What do Léa and Camille prepare for their Sunday?","[""A dinner at a restaurant"",""A picnic in the park"",""A walk in the city""]","1","A picnic in the park","Léa and Camille prepare a picnic for their Sunday at the park, with bread, cheese, and fruit.","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","q2","fr","A1","What do they put on the grass?","[""A blue blanket"",""A red-checkered tablecloth"",""A yellow rug""]","1","A red-checkered tablecloth","They put a red-checkered tablecloth on the green grass to set up the picnic.","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","q3","fr","A1","What does Camille say to ask for the bottle?","[""Give me that"",""Pass me the bottle, please"",""I want water""]","1","Pass me the bottle, please","Camille uses the polite phrase ""Pass me the bottle, please"" to make her request.","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","CC BY-NC 4.0"
"fr-le-pique-nique-au-parc","q4","fr","A1","What do they do after the meal?","[""They leave everything on the ground"",""They pick everything up and throw away the trash"",""They run in the park""]","1","They pick everything up and throw away the trash","After the meal, they pick everything up and throw the trash in a bin, because you must be clean.","https://melolingua.com/learn-french/a1-stories/le-pique-nique-au-parc","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","q1","fr","A1","What day of the week is it in the story?","[""Monday"",""Sunday"",""Saturday"",""Friday""]","1","Sunday","The story begins with ""It's a peaceful Sunday afternoon.""","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","q2","fr","A1","What does Lucas do during his walk?","[""He rides a bike"",""He strolls along the Seine"",""He swims in the river"",""He visits a museum""]","1","He strolls along the Seine","Lucas decides to take a walk along the Seine, admiring books and postcards.","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","q3","fr","A1","What does Lucas spot in the sky?","[""Birds"",""Planes"",""White clouds"",""Stars""]","2","White clouds","Lucas gazes at the white clouds floating in the sky, adding to the tranquility of the afternoon.","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","q4","fr","A1","What is the condition of the river water?","[""Rough"",""Calm and green"",""Muddy"",""Frozen""]","1","Calm and green","The river water is described as calm and a deep green, reflecting the serenity of the environment.","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-promenade-le-long-de-la-seine","q5","fr","A1","What does Lucas think of Paris?","[""He thinks it's noisy"",""He thinks it's boring"",""He thinks it's truly beautiful"",""He thinks it's too big""]","2","He thinks it's truly beautiful","Lucas thinks with wonder that ""Paris is truly beautiful,"" capturing the beauty of the city.","https://melolingua.com/learn-french/a1-stories/une-promenade-le-long-de-la-seine","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","q1","fr","A1","What is Thomas's profession?","[""Photographer"",""Music teacher"",""Journalist"",""Chef""]","1","Music teacher","Thomas is a music teacher, which is revealed when he talks to Marie.","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","q2","fr","A1","What does Marie drink at the café?","[""A tea"",""A coffee with cream"",""An orange juice"",""A hot chocolate""]","1","A coffee with cream","Marie drinks a coffee with cream, a typical beverage in French cafés.","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","q3","fr","A1","How does Marie describe her time with Thomas?","[""Boring"",""Pleasant"",""Too short"",""Awkward""]","1","Pleasant","Marie says « c'était très agréable » — it was very pleasant — before she leaves.","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","q4","fr","A1","Which topic is NOT discussed by Marie and Thomas?","[""Paris"",""Music"",""Travel"",""Cooking""]","3","Cooking","Marie and Thomas talk about Paris, music, and travel, but not about cooking.","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-une-rencontre-au-cafe","q5","fr","A1","How does the meeting between Marie and Thomas end?","[""They argue."",""They exchange phone numbers."",""They leave together."",""They say goodbye without exchanging contacts.""]","1","They exchange phone numbers.","Marie and Thomas exchange phone numbers, suggesting a possible future meeting.","https://melolingua.com/learn-french/a1-stories/une-rencontre-au-cafe","CC BY-NC 4.0"
"fr-cinq-minutes-sous-la-pluie","q1","fr","A2","Why is Nora worried about being late?","[""She is going to a job interview."",""She is meeting friends for lunch."",""She is visiting the town hall.""]","0","She is going to a job interview.","The phrase « son entretien » means her interview; here it is a work-related meeting with a recruiter.","https://melolingua.com/learn-french/a2-stories/cinq-minutes-sous-la-pluie","CC BY-NC 4.0"
